name,katakana,address,ido,keido,wbgt_time_json
伊勢崎,イセサキ,伊勢崎市宮子町,36.31691667,139.15025,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.566, 1.667, 1.328, 0.802, 0.499, 0.131, -0.201, 0.099, 2.707, 6.303, 8.889, 10.336, 11.107, 11.331, 11.296, 10.474, 8.918, 6.905, 6.142, 5.382, 4.485, 4.215, 3.174, 2.649, 2.052, 1.56, 1.608, 1.275, 0.826, 0.314, 0.058, 0.081, 2.386, 5.754, 8.622, 10.76, 11.994, 12.552, 12.632, 11.857, 10.317, 7.948, 7.127, 6.662, 5.697, 5.65, 5.885, 5.276]}"
西野牧,ニシノマキ,甘楽郡下仁田町西野牧,36.23352778,138.7001111,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-0.992, -0.903, -0.938, -0.886, -0.812, -0.938, -0.938, -1.051, 0.321, 2.346, 3.774, 4.844, 5.449, 5.493, 4.91, 4.109, 2.488, 0.843, 0.02, -0.154, -0.193, 0.048, -0.123, -0.101, -0.195, 0.251, 0.331, 0.303, 0.396, 0.445, 0.587, 0.829, 2.199, 4.117, 5.212, 6.285, 6.933, 7.15, 7.008, 6.086, 4.551, 2.54, 1.579, 0.956, 0.484, -0.203, -0.92, -1.31]}"
藤岡,フジオカ,藤岡市藤岡,36.23347222,139.0667222,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.816, 2.233, 2.062, 2.051, 1.826, 1.591, 1.03, 0.728, 2.111, 4.861, 7.654, 9.615, 10.758, 11.165, 11.107, 10.157, 8.743, 7.169, 6.242, 5.491, 4.803, 4.543, 3.953, 3.639, 3.297, 2.875, 2.654, 2.554, 2.216, 2.126, 1.834, 1.743, 3.848, 7.373, 8.793, 10.823, 12.003, 12.546, 12.451, 11.646, 10.051, 8.55, 7.749, 7.23, 6.473, 5.697, 5.29, 4.795]}"
館林,タテバヤシ,館林市富士原町,36.23344444,139.5002222,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.163, 1.645, 1.488, 0.909, 0.953, 0.781, 0.638, 0.611, 2.58, 5.862, 8.606, 10.365, 11.189, 11.424, 11.411, 10.529, 8.904, 6.955, 5.875, 5.173, 4.593, 4.051, 3.811, 3.552, 3.152, 2.828, 2.683, 2.59, 2.447, 2.308, 2.211, 2.219, 4.388, 7.981, 9.765, 11.588, 12.61, 13.176, 13.264, 12.226, 10.203, 8.56, 7.382, 6.926, 6.172, 5.819, 5.25, 4.678]}"
神流,カンナ,多野郡神流町大字黒田字坂井道下,36.10013889,138.8835556,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-4.533, -4.62, -4.921, -4.951, -4.894, -4.974, -5.196, -5.02, -4.003, -2.318, -1.049, 0.011, 0.56, 0.628, 0.229, -0.719, -2.086, -3.249, -3.33, -3.695, -3.589, -3.523, -3.643, -3.286, -3.454, -3.489, -3.852, -3.791, -3.748, -3.502, -3.295, -3.124, -2.274, -0.862, 0.798, 1.699, 2.195, 2.293, 1.994, 1.155, -0.334, -1.535, -1.947, -2.108, -2.202, -2.237, -2.218, -2.355]}"
寄居,ヨリイ,大里郡寄居町大字折原,36.10008333,139.1833333,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-0.299, -0.32, -0.523, -0.258, -0.076, -1.046, -0.873, -0.761, 0.813, 3.528, 4.869, 5.549, 5.958, 5.798, 5.614, 5.193, 4.372, 2.896, 2.124, 1.605, 0.823, 0.693, 0.764, 0.382, 0.347, 1.162, 0.61, 0.568, 0.673, 0.276, 0.391, 0.625, 1.796, 5.197, 6.745, 7.802, 8.307, 8.344, 7.829, 7.075, 5.764, 3.904, 3.238, 2.808, 2.517, 1.965, 1.766, 1.596]}"
熊谷,クマガヤ,熊谷市桜町　熊谷地方気象台,36.15,139.3668889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-5.101, -5.023, -5.298, -5.508, -5.139, -5.458, -5.269, -5.468, -4.889, -3.681, -2.412, -1.62, -0.841, -0.756, -1.114, -1.784, -3.038, -4.137, -4.21, -4.12, -4.185, -4.339, -4.28, -4.154, -4.197, -4.194, -4.391, -4.411, -4.333, -4.117, -3.962, -3.736, -3.138, -2.367, -0.848, -0.316, -0.564, -0.399, -0.034, -0.323, -1.028, -1.59, -1.922, -1.932, -2.135, -2.256, -2.487, -2.83]}"
上吉田,カミヨシダ,秩父市上吉田,36.05005556,138.9668889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-1.67, -1.513, -1.762, -1.833, -1.686, -1.749, -1.785, -2.151, -0.485, 1.789, 3.58, 4.605, 5.072, 5.057, 4.608, 3.844, 2.594, 0.917, 0.532, -0.406, -0.796, -0.804, -0.751, -0.606, -0.612, -0.529, -0.641, -0.615, -0.748, -0.766, -0.493, -0.259, 1.205, 3.445, 4.836, 6.143, 6.901, 7.221, 7.053, 6.136, 4.325, 2.342, 1.18, 0.445, 0.065, -0.337, -0.964, -1.294]}"
鴻巣,コウノス,鴻巣市中央,36.05025,139.51675,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.005, 1.826, 1.753, 1.638, 1.932, 1.146, 0.57, 1.128, 2.909, 4.969, 7.258, 8.748, 9.681, 10.024, 9.963, 9.443, 8.428, 6.887, 5.767, 5.169, 4.106, 3.556, 3.239, 2.968, 2.74, 2.651, 2.531, 2.257, 2.125, 1.161, 1.157, 0.876, 2.649, 5.176, 8.155, 10.114, 11.288, 11.842, 11.915, 11.433, 9.66, 7.934, 7.127, 6.605, 6.301, 5.832, 5.372, 4.794]}"
久喜,クキ,久喜市六万部,36.08338889,139.6333611,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.611, 0.949, 0.245, 1.042, 1.283, 1.724, 1.595, 1.455, 2.977, 4.841, 5.83, 6.421, 7.07, 7.358, 7.139, 6.455, 5.227, 3.696, 3.335, 2.615, 1.992, 1.947, 1.72, 1.329, 1.64, 1.06, 0.806, 0.403, 0.172, -0.19, -0.379, -0.367, 2.173, 5.671, 7.757, 8.828, 9.362, 9.566, 9.109, 8.325, 6.76, 5.051, 4.674, 4.294, 3.984, 3.226, 3.387, 3.271]}"
三峰,ミツミネ,秩父市三峰,35.91683333,138.9167778,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.689, 1.697, 1.473, 1.38, 1.083, 1.062, 0.941, 0.541, 2.42, 4.885, 6.661, 7.746, 8.318, 8.612, 8.641, 8.086, 6.436, 4.234, 3.326, 2.856, 2.563, 2.475, 2.341, 2.386, 2.165, 1.844, 1.499, 1.651, 1.775, 1.956, 2.312, 2.514, 4.435, 6.822, 7.785, 9.186, 9.987, 10.472, 10.478, 9.813, 8.6, 5.941, 4.771, 3.976, 3.725, 3.536, 3.207, 2.657]}"
秩父,チチブ,秩父市上町　秩父特別地域気象観測所,35.98344444,139.0667778,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [3.025, 2.915, 2.786, 2.52, 2.602, 2.05, 1.358, 1.171, 3.088, 5.865, 8.519, 10.124, 10.726, 10.754, 10.54, 9.848, 9.299, 7.278, 6.424, 5.678, 4.76, 4.616, 4.228, 3.61, 3.367, 3.33, 3.286, 3.378, 3.176, 2.604, 2.266, 2.207, 4.178, 6.937, 9.462, 10.905, 11.542, 11.883, 11.843, 11.236, 10.217, 8.619, 7.911, 6.945, 6.328, 5.871, 5.527, 5.086]}"
浦山,ウラヤマ,秩父市浦山,35.91672222,139.0667222,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [3.533, 3.541, 3.572, 3.53, 2.625, 2.272, 2.034, 1.507, 3.138, 5.944, 8.73, 10.283, 10.823, 10.866, 10.723, 10.112, 9.146, 7.761, 6.918, 5.876, 5.153, 4.867, 4.577, 4.137, 3.445, 3.149, 2.923, 3.01, 3.101, 2.828, 2.474, 2.564, 4.085, 6.661, 9.471, 10.828, 11.632, 11.982, 12.02, 11.469, 10.324, 9.047, 8.207, 7.319, 6.754, 6.484, 6.413, 5.859]}"
ときがわ,トキガワ,比企郡ときがわ町大字大野字宮澤,35.98344444,139.2001111,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.713, 1.97, 1.847, 1.883, 1.983, 1.85, 1.475, 1.098, 3.146, 5.909, 7.894, 9.116, 9.67, 9.951, 9.765, 8.393, 6.993, 5.107, 3.791, 3.035, 2.667, 2.307, 2.01, 1.611, 1.615, 1.43, 1.383, 1.389, 1.649, 1.605, 1.342, 1.101, 3.116, 6.596, 8.586, 9.939, 10.598, 10.733, 10.503, 9.591, 8.052, 6.184, 5.057, 4.309, 3.833, 3.581, 3.093, 2.7]}"
鳩山,ハトヤマ,比企郡鳩山町大字赤沼,35.98336111,139.3333611,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.281, 2.38, 2.358, 2.353, 2.383, 2.0, 1.561, 1.589, 3.429, 6.256, 8.157, 9.459, 10.049, 10.146, 9.593, 8.656, 7.234, 5.657, 4.331, 3.662, 3.392, 2.982, 2.737, 2.366, 2.104, 2.016, 1.918, 1.93, 1.875, 2.094, 2.06, 1.771, 3.594, 6.596, 8.695, 10.001, 10.57, 10.728, 10.67, 9.918, 8.378, 6.71, 5.846, 4.817, 4.385, 4.23, 3.743, 3.342]}"
飯能,ハンノウ,飯能市征矢町,35.83341667,139.31675,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.259, 0.976, 0.942, 0.983, 1.086, 0.969, 0.748, 0.758, 2.33, 4.395, 6.137, 7.122, 7.395, 7.297, 7.157, 6.48, 4.968, 3.471, 3.135, 2.55, 2.246, 1.946, 1.871, 1.974, 1.723, 1.678, 1.504, 1.494, 1.887, 1.963, 2.052, 2.339, 4.033, 6.3, 7.603, 8.629, 9.129, 9.281, 8.982, 8.041, 6.34, 4.559, 4.502, 4.569, 4.579, 4.584, 4.331, 3.422]}"
さいたま,サイタマ,さいたま市桜区大字宿,35.86680556,139.5833889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [3.426, 3.728, 3.489, 2.977, 2.423, 2.059, 1.724, 1.711, 3.343, 6.712, 9.058, 10.202, 10.68, 10.862, 10.733, 10.04, 8.789, 7.487, 6.626, 5.491, 4.801, 4.624, 4.367, 3.716, 3.433, 3.333, 3.139, 3.313, 3.166, 3.021, 2.773, 2.612, 4.436, 6.545, 9.667, 10.638, 11.337, 11.769, 11.796, 11.23, 10.027, 8.732, 7.704, 6.892, 6.406, 6.271, 6.295, 5.74]}"
